x,y,z,Marker (categorical),Marker (continuous)
727.0210384275671,376.52922929977984,498.1928115187427,2,-0.9979637129147678
482.34622296544427,512.4758805569068,892.7365574540994,3,0.44769955122305105
587.0954839875235,424.6524053481305,149.36852028478853,3,0.10932287138380203
699.788722974355,665.2984474792273,743.880862566423,3,-0.08159179061196924
351.65726789974696,229.79411376381643,146.54109492281276,3,0.999999397605659
764.2930777712585,440.1810191131873,338.51938255584736,2,-0.6240335158989737
848.0964479928431,300.7667656603569,603.0626324270835,3,0.694562379431857
697.7458554628125,402.23786507782546,554.0121889157869,2,-0.9234310786265998
117.12627289477828,544.4925200185844,535.190919505285,3,0.3639084671449924
150.62984286099513,600.6545159825268,388.80902049479437,3,0.26900746765766304
815.5430672592546,716.3299850696804,732.3827655696965,3,0.9513328782764634
184.41290283510236,703.939775751007,692.7547995741193,3,0.7755288620090993
619.3659681926048,561.898942213335,479.64249271807813,3,0.15383913138383987
329.5526663908918,323.98362195631336,301.1436176128832,2,-0.6227155450801899
711.80676075947,326.88173776710994,466.45752751219715,2,-0.9508764441175868
336.5563161516894,330.2513426641557,760.7901628214747,3,-0.14677009822940354
645.5577691638049,609.7581169168996,166.75766969597206,3,0.264006039677648
560.3758797478619,202.62166748749323,447.7936206863373,2,-0.7061739536274554
65.92984796216861,419.4440146799697,624.033560406502,3,0.9882778329149544
497.37324327355157,881.6664658535533,750.5450262843453,3,0.9833624395840338
247.6784308433968,461.86049882306577,813.4625657325321,3,0.5835098084112246
285.84097657905994,654.1745759379871,688.5474132324806,3,-0.5177252236364869
240.25225044466637,663.5220396522644,338.1315725553453,3,-0.2111832291355779
183.58558529980206,393.3079881201824,492.1541358793351,3,-0.39181947719352084
612.7494507040059,420.59045468695257,251.6388120350781,2,-0.9053434817891515
537.5737198777992,306.66205099816943,221.9218191796628,3,-0.29929068082411936
912.729890457666,586.5564773282135,689.6178711235552,3,0.9952316522143096
254.64449205452254,286.57176872958104,586.0789746626505,3,-0.3595494684754759
704.1770020741609,428.99886482823956,268.9853049311678,2,-0.613276003306621
430.5846653376603,460.1443882878171,584.4085485051899,3,0.42759339309536454
573.3768678766571,691.9191036385143,666.6116011935137,2,-0.9883258845478374
749.3320220743022,518.6874180968942,399.16357198853825,2,-0.9743440113069061
100.45211447988179,545.8039112117531,406.7001250279656,3,0.6811534430602394
250.4442938813345,809.5561183283565,222.80060778481248,3,0.9739821799981173
554.5768952908313,118.82487830715216,662.8018118497174,3,0.7349487066914026
410.3847297142855,140.17904473334198,338.7566625163033,3,0.5852967557415029
789.7826260947106,162.70916733929297,537.3178759393913,3,0.9449119230159252
442.82472741019865,94.33971970987587,309.8602338878454,3,0.9677814260658496
679.9869534216725,832.6448889431592,329.7890652774802,3,0.7012886315681464
678.3786806286671,518.7640955385599,739.5418169132223,2,-0.789815438733788
375.4395046280086,307.9738130684964,697.041478287191,2,-0.764383266203455
492.7003599589692,536.8283870812267,819.5536343500958,3,-0.5494709504407079
548.0228202785498,579.7897739753749,609.6373905365654,3,0.03963079008496881
181.34288977896762,383.7136286715588,369.02787753714597,3,0.030028262620393785
746.8001594296181,687.1560830715229,327.50142131670054,3,-0.10255114867865334
564.8021304613554,74.65582850707963,300.96591432976726,3,0.9973373834537874
585.7445217854355,350.7702126947081,524.6883831289028,3,-0.38851780326899
363.9477654037109,520.9717536967319,937.1480472401456,3,0.9876815840561856
551.4371705172229,280.99756836172065,345.1172892133434,2,-0.9614663725889354
197.6945280706919,599.448193846097,321.02906442748804,3,0.0518767498380089
560.7100463225282,631.4952434171304,791.0971711396123,3,-0.5074817901007856
591.8697913311861,116.77486539570481,775.131285944862,3,0.9857677876543005
742.5827340739517,166.5918419070429,776.2149321264327,3,0.9219107828317102
442.6163962156299,792.9993626382833,758.629770443375,3,0.4694664290752946
99.96272398943151,794.8549773831337,491.5003713611101,3,0.9176423309219329
677.264747172186,813.4125657696796,428.2525142119439,3,0.08151779093449542
360.4689200282295,179.7472114035299,779.7839612110486,3,0.9510406839802987
599.1197573661901,342.3194837906184,66.75583881223046,3,0.9993235600676387
791.4844522729542,275.94792518228417,829.6051559345117,3,0.9355741017627839
233.6616395752714,251.9887479300874,610.1988692946264,3,0.26965924704930067
283.9628128599919,481.4443142185363,919.98685166761,3,0.9986210882304271
721.1524619491266,364.57281732755797,870.9662202672026,3,0.9712734103669513
605.3258503906086,343.2924119701105,811.8420366199499,3,0.04361801128312208
332.029913794939,761.9747390860946,410.9649534372817,3,-0.5256522234153409
550.5318860348691,413.5388941506244,376.91291487901543,3,-0.17612906020197458
106.61940124308722,436.5274830656022,293.3549879302271,3,0.9567587719514479
525.7984572445453,602.5493080196261,953.4741585551778,3,0.9987492303113074
673.050094740379,259.15222026296004,195.47607595642634,3,0.8004445618325475
782.1595058441102,759.8210867366743,749.6625518657218,3,0.9861490485292329
443.7344624727784,945.1960913821906,389.14929431776943,3,0.9950139241459628
440.74914516022403,9.98314110743359,541.3601799068842,3,0.9273219641599016
952.7052396538846,589.4082677393218,586.7945809134791,3,0.9999756005005712
502.7279609036658,482.50780547879344,553.9737682941436,1,0.9665919604724892
833.030690268053,510.9643831406425,230.68754940768156,3,0.8289184772364264
572.530580298465,830.6705844459597,275.042132499323,3,0.6099778931198001
662.9125777504597,534.5871225054473,651.8669460745397,2,-0.91350155486932
846.8150469184988,309.6034630018629,430.5597295678495,3,0.5532888961362565
601.3991229346931,410.0763159435722,71.54209990751458,3,0.9589317315852613
360.93650037858237,766.617882231694,448.6410129782523,2,-0.7349772781373839
892.0399954639296,356.3952988004432,294.7432386157861,3,0.9984396038619378
250.3147501435129,563.2773340502551,863.4672217730816,3,0.9412252536377509
395.554019878803,377.2352476192449,288.50837817446626,2,-0.9850515164011109
273.08365221359765,155.37042659657308,431.241439051147,3,0.7374407617852894
351.15036927321273,329.8322798690262,723.633865153834,3,-0.5943998048986067
394.7389484747591,414.19459970098103,678.1612902692183,2,-0.9051643540108598
271.23820404043465,426.5915925028748,842.0772160857498,3,0.7344748781754319
490.6125766417837,800.6020120505951,628.73370040034,3,-0.48202400062858825
401.0769801669153,436.57650130715274,504.05947679488384,3,0.4109754006088882
176.1900716404914,697.5494257911578,773.8642644695741,3,0.9998419028799016
224.6872961513383,273.72956990173583,627.9187804772781,3,0.24676305939918314
637.6942247296782,330.63856995613304,665.9376970281932,2,-0.9570801391679473
306.6987220191981,748.1790849631458,139.33050324409345,3,0.990343031064151
431.4917472014339,600.285199819407,615.008229189926,3,-0.29789356137635586
678.310958819926,570.0211799990644,162.80470612083874,3,0.3742165391847091
887.5755052735097,215.51578688275086,594.5575636485175,3,0.9536256957342236
942.951339070883,341.30431027761534,342.54584742734517,3,0.922594084119483
169.83900472878764,519.1767275648327,452.14962959844286,3,-0.3897891505911162
464.3696196277386,410.3345564050845,559.0186506960431,3,0.4696583518204224
638.5110744615376,152.28639440587756,391.8546028549568,3,0.39826342454798536
100.24574069313508,541.510794554149,564.9286920940908,3,0.6175296860109929
584.8453793605914,444.80508471729985,62.685786281625134,3,0.9568047878213465
566.9894679760122,131.06207094390086,420.37548740344874,3,0.31273725715063255
725.2267931032353,794.4170278796629,379.6812456883547,3,0.39997572701666206
465.3054940768977,428.7785304656083,810.9066590313215,3,-0.56053604556507
75.19042063858639,420.85214781540714,640.1852778016381,3,0.9767907755562465
172.37285061838958,277.0086871675528,542.4200913122803,3,0.5148688815960232
546.8113314920843,229.04594610499373,479.1638547035301,2,-0.9501815410281036
435.578188002232,33.307159887184135,506.3034995245639,3,0.9995305804114082
615.602857253966,166.46596537631663,773.7975111063184,3,0.9472564211963266
653.1642493528768,897.1996349543265,559.8123120111816,3,0.8405916783212415
189.13879045607175,564.2088953582577,450.3645348546441,3,-0.5552103678718507
672.6062680148837,478.4240361720108,234.41147044686184,2,-0.6004782820258512
648.3241854773942,353.06634036181595,524.2398457554177,2,-0.8013939553255879
176.03953642185667,656.2511636468923,348.7143732317325,3,0.4062690205993329
466.20806649741377,301.27036309909585,427.28279088548214,2,-0.835875646849852
760.9363812514083,861.484683761334,314.89002824526204,3,0.9801373689925149
164.09811523319806,317.6621758292967,783.3179375102437,3,0.995218410548702
475.7497440460806,600.6509128870578,776.5012485987409,2,-0.8243189892507807
262.72621503595184,568.3281459275959,351.9073736477458,2,-0.8800909942170269
116.46853906058607,299.2482170601567,719.7453502904625,3,0.9713847425668499
144.63192607352593,439.07478075560925,490.83465907712207,3,-0.013063698297860095
777.2575759203868,172.11212133254062,680.8409945033799,3,0.9989484019962943
481.2090332062744,85.01467519204053,353.37458346834194,3,0.9143241752269711
861.5399578298334,751.1799657765769,370.52104301432877,3,0.988941329681159
713.2840301001224,656.4160569491903,416.1839508646161,2,-0.942153689903249
874.7575188545218,410.7079900627326,754.4154383822229,3,0.99417748436977
409.85398778484586,202.28392024893128,435.33700547430254,3,-0.5977752750394278
255.36619167634345,833.6146849210497,497.5821490905578,3,0.6902753990167432
547.0156149116518,771.5147689593115,520.3747370227871,2,-0.947640077506949
294.6722095664824,805.3741949027889,344.0197640372412,3,0.5285888816574941
766.4340959791036,352.0062521613821,882.8555859847187,3,0.9563670365093193
442.1980679886941,965.37252507763,463.35732672534215,3,0.9998155432951656
445.006031368044,42.22238593461669,674.7785836384385,3,0.939030458833206
805.0363224862431,680.1277563003163,749.6850365328806,3,0.8672663370422755
695.9572864998128,688.5451619865057,93.01028425382007,3,0.9558355931573074
356.3824276688844,937.9795630726198,595.3585618831563,3,0.9997189152860917
501.33101712682424,524.5871407362322,580.601551508969,1,0.7895690797429635
160.35524701401073,335.29732291926507,427.9920075028564,3,0.3258667295251406
712.0469396634994,454.94575409959316,686.7853677446583,2,-0.8920792206313687
662.0734618773818,143.01653467807728,343.45061038255596,3,0.7741248906268078
535.6610652163943,220.0221061604821,909.3645268906876,3,0.9164871853015849
309.8128958257482,572.6273954531875,65.37825918547335,3,0.9873983448705644
536.2756166351519,673.4965116612439,854.1375356856107,3,0.4824545611267066
337.3819402009989,476.5658053558991,41.53041560615711,3,0.9657758095227823
211.52348458988212,741.134149061283,732.5744988381603,3,0.9234027664871602
592.3788230435588,633.5505128085505,943.6552154686607,3,0.9987830691370281
297.5063205738656,283.2952458563044,736.4661808630082,3,0.25650798028818267
522.9654760476426,527.7890402531577,728.7014825326025,2,-0.9462604772928652
661.71939469634,242.85262588208724,532.9649829562135,2,-0.7300392155745248
470.37257952271005,425.26352001675883,730.5682287476378,2,-0.9895950555375221
466.96678406545476,117.72033210737287,738.5763108668665,3,0.968450666944142
815.3700991173646,607.4250232496303,611.7654683243857,3,-0.14779815374686492
567.3465908921523,592.1685144856943,786.1780149618666,2,-0.70409119290712
778.1863838792752,507.91745314432177,570.593413659759,2,-0.8856424372996825
434.59227803556075,629.0659696846085,134.80566504451906,3,0.44093557376326553
653.8627204446316,787.593139776074,860.2591888217488,3,0.9696278681988415
674.1925981864339,515.5446483256334,496.3517071315995,3,-0.4026320831626698
406.48363423388724,411.2312049599368,549.5623298725482,3,0.1228261304403096
299.6577282137629,121.6457137085375,520.7117014050924,3,0.8304328297546849
608.5343256758558,370.9943398373472,546.8647537868114,3,-0.4034139551995808
404.6274432322066,416.3163563634864,361.2967789834276,3,-0.5689432226232899
76.07176093753299,434.659425934657,537.0520815539505,3,0.8456419629520756
583.4128776687126,194.10688379476537,458.4936916886,3,-0.5734638046097079
661.3942126658134,409.2937027539459,482.6783450190167,3,-0.5442168280760638
577.1337367078967,709.688104953319,825.6284988247637,3,0.4681882258394166
633.9761278782229,515.3461244540225,49.50883820093244,3,0.9998517413977094
928.4944592867964,257.9546101799216,483.4900685285649,3,0.9423808526690196
46.54695872207315,563.0761146729112,664.9588226141689,3,0.9672335182326697
414.68033763356937,635.3141173923868,628.7257018429532,2,-0.7569772847514655
500.8718021103904,517.2594496989377,534.8534126021117,1,0.9999972390781996
357.2693684867891,832.4238568959881,484.29524585671913,3,0.008000172211607247
601.5419157495566,577.1680285949225,675.9180249993634,2,-0.8590393403277287
486.3527823728226,130.79444959785914,220.6588179378467,3,0.99629991971168
277.5044272105561,144.05689057486836,729.494980348677,3,0.990705802363214
259.817968089231,553.0900694305723,846.161262127987,3,0.7967681855686383
351.4931943321542,547.435970459046,522.575255625588,3,-0.15948605607053773
302.6657643040471,600.0978378193984,548.8544657173186,2,-0.9205500277249407
648.390515630859,542.9058479552976,552.2660269688154,3,-0.23888874690909706
238.70032927318852,421.2069004281931,723.3350967821108,3,-0.12982526635316927
93.78981187486335,599.4555897721484,611.7564828973159,3,0.8634783703715847
485.88880956308935,294.9222536221126,729.0973863796602,2,-0.7072318640371078
541.6964529963024,454.0377520571872,398.2749472946172,3,0.38980471688587803
939.3872034326287,505.03145153570983,589.2758001226241,3,0.9547341456763135
279.04166872011916,482.6447697760412,78.3703084684424,3,0.9943598403659741
525.7617782055746,311.2998205794343,941.5055597802724,3,0.9852527655172746
404.3986036364846,724.5545738630695,902.4986340415628,3,0.9997099490270673
683.7944658292186,799.894643453053,474.34251147670494,3,-0.1295977935310531
104.03906088170123,514.9557605824967,558.441791549514,3,0.5391106749997466
196.59736370280856,630.4318765596746,557.3237116500443,3,-0.3759153961613945
531.7808021771297,170.7919338251874,522.9253762218858,3,-0.42487023543731967
